pert_id,SMILES,jtvae_1,jtvae_2,jtvae_3,jtvae_4,jtvae_5,jtvae_6,jtvae_7,jtvae_8,jtvae_9,jtvae_10,jtvae_11,jtvae_12,jtvae_13,jtvae_14,jtvae_15,jtvae_16,jtvae_17,jtvae_18,jtvae_19,jtvae_20,jtvae_21,jtvae_22,jtvae_23,jtvae_24,jtvae_25,jtvae_26,jtvae_27,jtvae_28,jtvae_29,jtvae_30,jtvae_31,jtvae_32,jtvae_33,jtvae_34,jtvae_35,jtvae_36,jtvae_37,jtvae_38,jtvae_39,jtvae_40,jtvae_41,jtvae_42,jtvae_43,jtvae_44,jtvae_45,jtvae_46,jtvae_47,jtvae_48,jtvae_49,jtvae_50,jtvae_51,jtvae_52,jtvae_53,jtvae_54,jtvae_55,jtvae_56
BRD-K21733600,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,-1.4137655,-3.5136003,-1.0321894,-1.2772603,1.6327415,2.5562224,-1.3376082,-0.07927745,-1.6968880000000002,3.4032495000000003,-1.4940011999999998,-4.516486,-2.0288522,1.5418451000000002,-0.6520628,-1.6478598000000002,3.8146224,-3.922483,-1.2717638999999998,-2.616892,3.0493746,-1.5642729,2.9140518,-0.6755353000000001,3.4915,4.645746,-0.41703278,1.5579065,0.71443194,0.20107491,-1.1529701,-0.010805346,2.045628,0.512316,-0.14480169,0.0054315925,1.0966611000000002,0.5015811,-0.12518345,2.0772367,0.27544793,0.6533426999999999,-0.5469191999999999,-0.35903975,0.88048196,0.07739766,-0.07579435400000001,-0.59052575,0.12559974,0.46376354,1.4461972,0.18652147,-1.0055399,-0.7792952,-0.41510144,0.7624384
BRD-K43290182,CNc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(NC)n1,0.07161063,-0.5768485,0.45371646,-1.1520282,-4.2761683,-6.9018,-1.1367834,-0.035728417,-2.207962,-5.73097,-2.6283484,2.6314467999999995,0.058613203,-3.0123005000000003,0.94018745,0.94438773,0.7304385999999999,-2.9667468,-1.2786096000000002,0.118740596,-0.91004056,-3.4973648,0.029710617,-2.2579913,-4.382132,6.318101,-3.401853,1.3467686,-0.25978962,-0.33467185,1.4810727,0.23290282,0.22660378,0.72400737,1.059526,-1.056844,-0.5072906,0.20961915,-0.5253643,0.6104759,0.17430896,1.2393332,-0.47705853,0.078463905,1.4938076999999998,-0.6762123999999999,-0.5367797,-0.20326006,0.110441394,0.5105847,-0.25784415,0.42971018,0.15050474,-0.32058683,-1.2656285,-0.22165796
BRD-K40887525,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1.2317152,-0.86487377,2.5963852000000003,1.6081831,-0.5371210999999999,1.562752,-3.7793999,-0.44997647,5.32711,2.2320209,5.40077,2.1648412,-2.1146524,5.7644877,-1.824264,-2.6796450000000003,-1.8448464,-1.8822,0.34384853,-0.6588514,0.27975938,-4.464672599999999,1.5287832,-0.41403577,-2.742819,0.7957612,-0.7259493,3.236317,0.3845274,0.9193678,0.42935672,1.1378493,0.82257175,0.8097651,1.1182879,0.15566243,-0.01852525,0.10643322,-0.4742037,0.5940267,0.16029754,0.9344311,-0.17965181,0.07159726,1.233378,0.66020346,-0.15263724,-1.0594946,0.6802973000000001,-0.34503058,0.23643851,0.91330206,-0.007891998,-0.96404123,-1.2270184,0.78867763
BRD-K63828191,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,0.2939434,-1.9813567,7.845453699999998,-0.055630684000000014,3.793772,-0.3162288,1.4622326,0.42996967,0.96210045,1.9222878,-0.15355097,-0.97810405,2.343438,5.734379,1.1305362,-3.4872584000000004,5.4904184,-1.5873926,1.5471516,-2.2646487,-0.31926075,-0.17411597,2.7540388,4.586233,3.461779,1.5071807,-4.0554247000000005,0.24554563,0.34218684,0.06366731,-0.32714665,1.5276523000000002,0.5677559,0.2671039,1.5751848,-0.9872943,-0.21368258,0.61013055,-0.114323266,1.0018964,1.0722504,0.42920232,0.26767573,0.4102887,1.2495271,-0.34114578,-0.77633446,-0.34023187,0.07584661,-0.21219695,-0.2528801,0.65993154,0.40022874,-0.26007316,-0.75613177,0.27337813
BRD-A41304429,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,-1.8034697,2.4144902000000004,2.3350623,-2.7731470000000003,2.599659,-3.5969746,0.71197724,-1.728443,0.60327345,-1.7679334,-0.4436388,1.9099231,2.8063984,-0.983119,2.73925,2.7060287,0.35954374,-0.3453647,2.1210194,-0.47360772,0.45249292,-5.037822,-2.9130301,3.4766004,1.9417735,-2.8082116000000004,-0.51415086,-0.6910940999999999,-0.8639593000000001,-1.1404148,0.41213906,0.5059899999999999,0.71291447,0.5875646999999999,0.9754078000000002,-0.7220745,-0.076541126,0.9116757,0.7558134,0.35716265,0.05220467,1.7979113999999998,0.3511298,1.3304372,2.0259595,-1.3488697,0.28302708,0.47919443,-1.1121244,-1.4691507,0.6491281,-0.7841884,-0.08805761,-1.6656967,-0.46630818,-0.4270936
BRD-K79366068,Nc1c(S(=O)(=O)O)cc(Nc2ccc(Cl)cc2)c2c1C(=O)c1ccccc1C2=O,-0.8776045,1.1375955,-0.009431232,-1.6543872,-0.42306128,-1.3680019,1.8325468,-1.27278,-0.23192906,-1.9342619,-2.683776,-2.7764807,-0.018363409,-0.27363002,9.769439,-2.4685373,2.130571,-0.9794036,0.026711993,-2.0588205000000004,2.213085,-1.6884245999999998,6.357082,-0.26042548,-1.2965735,8.139000999999999,-4.4970300000000005,3.1785483,0.50663924,0.27081618,0.3510264,0.31050497,1.2797232,0.60892576,0.85842276,0.46081847,-0.97189367,-0.12369061,-0.582858,-0.82968247,-0.6877795999999999,1.2601651000000005,0.6183615,0.28284773,1.4906806,0.111379735,-0.9617282,-0.46394688,0.033577308,-0.4924701,-0.6736684000000001,-0.16723391,0.4704075,-0.94480747,-0.58459026,0.02619977
BRD-K71266197,Nc1c(S(=O)(=O)O)cc(Nc2cccc3ccccc23)c2c1C(=O)c1ccccc1C2=O,0.25768417,2.302571,0.7153413000000001,-1.581778,-0.21974725,-3.0534713,0.9173876,-2.5198953,2.1284254,-2.2373965,-2.1504745,-2.1903887,-1.2622719999999998,1.3311886,6.8891344,-1.7259831,2.2117364,-1.7563105,-2.6600816000000003,-3.5515506,4.578353400000001,-0.65213746,6.364541,0.9549738,-1.6118579,9.639131,-4.097015,3.5289695,-0.10775719,0.014522374,0.3888618,0.6558478,1.013565,0.6513185,-0.1391059,0.3314609000000001,-0.4811904,0.36672008,-0.97965896,-1.1216226,0.41179034,1.2856072,0.65581447,-0.62349325,1.5538709,-0.2116026,-0.9202352,-0.2543262,0.07653494,0.04180231,-0.48643282,0.42764702,0.50015044,-0.5377069999999999,0.28309163,0.5941624
BRD-K09602097,C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(O)C1C(C)(C)CCC(O)C12C,-2.013089,4.371243499999999,-4.69848,-6.5480366,10.120497,-1.9304363999999998,-5.3023214,-1.915972,1.8837783,0.18612818,-0.10020466,3.0388154999999997,4.928342,6.120218799999999,6.5516725,1.2445701,3.2694987999999996,-4.482057599999999,-1.6173129,1.0063249,6.1224127,-0.43516454,7.1373679999999995,-0.27552363,2.4107547,3.2815642,1.228153,6.2004113,0.20208159,0.27115256,-0.58065057,0.5017351,-0.0944193,1.0046679,0.8187918000000001,-0.41320223,0.34613115,-0.18739071,-0.6433873999999999,-0.25300482,-0.27796412,0.78791875,-0.006699546999999999,0.5727747,1.4078625,0.6492854,0.86669624,1.5241437,-1.2000371,0.21932395,-0.44112447,0.9067931999999999,0.46187849999999997,0.517804,0.9826072,0.09080604
BRD-K19352500,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0.633654,1.9903203,4.8580346,0.27387896,-6.396346,-2.3911612,0.60070825,4.587887,3.931552,-3.1030624,2.28047,-0.33020246,1.6649406999999998,3.901888,-2.0610366,2.6625080000000003,2.405413,0.44836447,4.4131546,0.64442766,0.23963709,-1.3107058,0.8009589,-0.4656755,-4.085238,4.3715525,-1.1919811000000002,1.2702336,-0.99962294,0.53428996,-0.046548713,0.7367626,0.6261473000000001,1.0800703,0.14295806,-0.4670444,0.53372765,0.14835767,0.040492162000000005,-0.5443687,0.46081096,-0.034994245,0.11702311,-0.5041952999999999,1.8624829,0.9456212,-1.2878804,1.0357664,0.7323809,0.69192123,-0.92285246,0.26509717,1.351006,-0.65417784,-0.6490754,0.4664436
BRD-K46317332,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1,-6.6321707,-0.37007642,2.761643,-0.71215224,5.6410847,-2.9910717,0.96653336,4.0479517,3.063788,2.002999,-2.0172157,-2.4329665,0.6408065,3.7727194,-4.538602,-0.25843453,-1.892027,4.0212383,0.8445719,-1.2757383999999998,-0.043189887,-4.067709,4.031318,-1.0563408,4.589787,-5.4359845999999985,3.1936493,2.9458916,0.7609127,0.6592294,-0.1684531,1.0912708,0.8048696999999999,0.2659285,-0.08188023400000001,-0.55833304,0.4834469,-0.07138203,-0.5445958000000001,-0.37868226,0.034478697999999995,0.49281347,-0.1325925,-0.16743745,1.1424007,-0.24672747,0.16237657,0.49467078,0.66830593,0.5111053,0.47978637,0.5150244,1.2670306999999998,-0.2450138,0.25693768,-0.21021408
BRD-A73368467,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,-1.7740095,-1.2437302,7.512155,-0.6401602,8.2013035,-1.2492646,0.1665542,2.6308086,3.5275707,4.3848066,-1.5536591999999998,-0.89917606,3.778319,-0.15355578,-0.26850846,-0.4336209,-3.7202876,-2.468639,3.1997957,-0.84415597,-1.0555063,-1.6232514,5.307449299999999,7.841002,3.620833,-1.3250751,-1.8128178,6.070231400000001,-0.16199575,-0.21289092,-0.22736862,0.12103653,0.88528836,-0.097009584,-0.27968502,-0.67485976,1.2037735,0.024704535,-0.21608351,0.9286378,0.27723858,0.8959269,-0.36590326,0.29573685,1.473831,0.31860029999999995,0.0025487468,-0.46335196,0.70509624,0.31427243,0.36228615,0.723378,-0.4717642,-0.25886023,-0.56005824,0.8850393
BRD-K32247306,CCC1(c2ccccc2)C(=O)NCNC1=O,-2.1608307,0.6193987,-2.1352568,-1.1959299,0.40413237,-0.0897704,2.323667,0.025337547,-3.5450120000000003,0.5193996,-1.3905874,-4.147665,-3.0159419,4.3161497,-1.8767629,0.9453612,-0.3834998,-0.036986828,0.07539639,-3.8026705,-3.1628575,3.8032615,5.439799,-1.0970908,1.693082,-5.147692,0.6969022,4.904876,-0.9786377,-0.032692157,-1.0910174,1.0892704,1.9442768,0.22533187,-1.2044737,0.9825326,0.5405889,0.17854688,0.16422293,0.6234514,0.6725523,-0.34348655,0.07453517,-0.4893667,0.71291673,0.68654096,0.7191951,-3.2877772000000003,-0.6002052,-1.1605738,1.8490841,-0.3750751,-0.11058777,-0.9198293,-0.6231284,-0.04897933
BRD-A80017228,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,-2.2000732000000003,-5.4947453,0.08490503,1.1662556,0.337717,2.1130197,0.9409624,-5.0600653,1.3693867,2.0330038,-3.1264246,0.25182506,1.5999048,2.6887436,2.6987526,-1.6818548,-1.8037069,-4.493398,2.5585027,1.8134562,0.59477293,-0.53460085,6.147653,1.2303318,1.1431571000000005,5.5699606,-3.9321344,1.7148169999999998,-0.2633379,0.12203833,-0.85044545,0.21549024,0.2789288,-0.035626933,0.22139819,-0.3144068,0.8983633,-0.57982737,-0.20100409,-1.0357856,-0.6175871,0.96893007,0.9742636,1.1057332,1.4594752,-0.72424304,0.7921714,-0.010042869,-0.009468385,-0.06490605,-0.5825285,0.08122826,-0.23699743,0.6975920999999999,0.7808786999999999,0.3713187
BRD-A62525898,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,2.9149344,1.6589624,-0.9468947,0.44165525,4.9348226,-1.0493681,-2.3344810000000003,-2.984462,2.624906,3.2974763,-0.06603545,3.4046187000000003,-2.2176018,1.9427872,4.5375414,4.236107,4.4659123,-3.2586432,-2.469226,-1.3662202,4.1000724,0.7328249,4.7981668,0.2746891,5.159196400000001,1.1038594,3.079828,5.775249,-0.23800561,1.0922658,-0.7214949,0.07881467,-0.32178235,0.16599107,1.488693,-1.3901011,1.7196939999999998,-0.7796420999999999,0.352934,0.66747266,0.93527836,0.14771378,0.60692376,2.0743487000000003,1.5980296,0.090402655,0.11427595,2.2945027,-1.2181123,0.10369598,-0.29920164,0.05245684,0.21514276,0.8156981,-0.8066529,1.9785521
BRD-A01643550,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.49218613,2.2638087,-0.14847617,-3.5832927000000003,6.906797999999998,-2.0565996,-0.21354197,-0.21678520000000004,4.289721,-0.25334638,0.5933581,3.7439635,1.7655617,1.1520636999999998,6.1907983,5.023098,0.102426715,-2.0456424,2.2623882,-2.1077654,7.9765205,1.7837610000000002,3.0651824,1.2031496000000002,5.0744185,-0.62686956,4.528702,1.5250185,-0.18731189,0.9291417,-0.8169571,0.31145918,-0.15253106,0.4723741,1.4492017,-0.91835904,1.418481,-0.73177844,0.33389914,0.28682375,0.8840237,0.20420808,0.39836657,1.975667,1.6740711,-0.07517599,0.17756066,1.9393258,-0.90843344,0.16565716,-0.24582171,-0.106494136,0.54688364,0.7133389,-0.2345959,1.4326581
BRD-A21858158,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,0.029026866,0.58831614,-0.9955565,-0.6187642,-2.135253,0.40836084,-1.7168343999999998,0.39487183,-0.17811047,0.9818402,-1.8491367,1.6200895,-2.5018294,3.235068,-1.3082348,-1.6818357,-0.68872863,-0.13628328,-2.7429924,-3.2011147,2.8287344,5.844338400000002,1.72263,4.377614,4.268508,0.7177783,2.7314367,3.7758352999999993,0.446969,0.61754656,0.2223278,0.70378894,1.8205858,-0.15059501,0.18563308,-0.25017074,-0.17645893,0.93124914,-0.24943306,0.71813637,-1.1955742,0.3257838,0.002347231,-0.19413519,0.95809305,-0.81005156,-1.5801522,0.23278958,-0.1347191,1.1072323,-0.23373687,0.7726465,1.4459813999999998,-0.74914575,0.49317965,1.0288116
BRD-A66861218,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.7009635,1.3055573,-1.9917196,-1.0221446,9.300625,-2.8827863,-0.3536567,-0.29144397,9.345344,2.4530666,0.6366881999999999,3.0266666,2.9244387,2.5442498,7.111236,6.770975599999999,-2.1946158,-1.3836248,0.58970076,-2.3748307,8.182771,-0.6732570999999999,4.2420955000000005,-1.3639164,4.073806299999998,-1.4208329,5.9781246,2.3277106,0.23839083,1.0346183,-0.8527126,0.46124384,-0.37489593,0.44327337,1.2307713,-0.6529443,0.8275055,-0.25183228,0.13504508,0.15821859,0.019045949,-0.2032733,0.11869273,1.6247232,1.4771538999999998,0.20197484,0.30044204,2.0673366,-0.5834158,-0.088618875,-0.3872158,-0.2552051,0.28247744,1.1536723,-0.61440474,1.2042409
BRD-A22032524,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,-0.7952296,1.7414138,1.200801,-2.551644,4.277113,-2.3647125,1.4876424,5.0276313,-0.18770523,5.6188655,0.7664443,-1.3517658,4.3019753,3.9441803,3.1092067,1.5714218999999998,-0.3416015,-1.1845531,-0.44655594,0.019323176,-4.0659323,-0.93760675,6.035061,-1.932502,-0.099936254,1.6916653999999998,3.4237459,-0.43633676,-0.68502593,0.25416005,-0.179835,0.2529923,0.12213594,0.8939565999999999,-0.87056345,0.55083144,-0.61230904,0.05744605,-0.12965411,0.37866488,0.21057583,-0.4242097,0.6941168000000001,-0.35052028,1.0475694,-0.33756617,0.28773525,-0.038082086,-1.5826308,0.85089964,0.31162703,0.72824216,-0.7893899999999999,0.113355875,-0.12611704,0.8352148000000001
BRD-K75958195,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,1.0988728,1.7279692,-2.2536232000000003,-1.8857026,-6.718219,-1.242446,-1.9619755,-0.9565708,2.4052896,-3.8037667,2.068143,-3.6485124,0.017055292,1.4877107,1.0859143999999998,2.136969,2.2015963,-1.9812964,-0.029790342,0.9472899,0.65566766,3.7053065,0.3546268,-3.957392,1.6611601000000005,4.049337,-2.6239493,3.0454078,0.19142236,-0.21744223,1.9067565,0.7132562,0.935924,0.7724375,0.30639,-0.24303629,1.075768,-0.88181657,-1.4439583,1.2125332,0.16463138,0.29387707,0.47290322,-0.20769617,2.0687819,1.0374197,-0.119268954,0.2799406,-0.53189564,-0.36457753,0.09811132,2.0753064,0.042516828,-0.47555417,0.047313347,0.9933094
BRD-K59058766,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,2.6698544,1.003909,3.8893545,-4.1282510000000014,-3.7931964,1.7328422,-5.758043,2.8266044,4.8400316,-2.170985700000001,1.48118,-0.29840759999999994,2.3999696,2.8862777000000004,-1.138823,-1.2868803,0.29071665,-1.2959027,3.6434753,0.4316555,0.16247839,-1.2865815,4.5208306,-0.9195453,-4.300799400000002,2.7493489,-1.7259208,1.32902,-0.16590914,-0.14620657,0.6928206,0.86424637,0.6941887,1.7313724,0.30102202,-0.9154327,-0.32020503,-0.31964190000000003,-0.4017244,1.2040117,-0.461093,0.29529765,0.8657109000000001,-0.2835722,1.6597822,0.37561324,-0.9328058,1.3482816999999998,-0.8340399,-0.63021916,-0.34444782,-0.7760756,1.0556712,-1.2783165,-1.1336482,0.4400018
BRD-K67847053,N=C(N)NN=Cc1c(Cl)cccc1Cl,2.4854612,-0.013571261999999999,0.9640693000000001,-8.052052999999999,-5.9870996,2.5112502999999995,-2.7894888,-4.3521605,-0.86229926,-2.1092548,-0.68755084,4.487577,2.5582342000000002,1.6050181000000001,4.6012726,-1.7170138,-1.0319949000000002,-0.18613279,7.322874499999999,-0.11396837,-1.0942733,-2.7279047999999997,2.8729475,-1.1738123,0.942649,3.4653828,-0.5750963000000001,0.22615573,-0.40138975,-0.8338175999999999,-0.73179615,0.37500900000000004,0.7440626,1.5495446000000002,0.19253659,-0.25320995,-1.4919457,1.609657,-2.265396,-0.23798603,-0.5704056,0.07788736,0.8072916,-0.17543292,0.26910973,-0.37251222,1.4197322,-1.8986622,-0.1912102,-1.5996892,-0.010925208999999998,2.149693,-0.46213856,1.7434732,0.8368460999999999,0.98471415
BRD-A48430263,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,2.593262,-4.393603,4.645877,0.9341985,3.4344094,1.8063074,-0.62696296,5.561717,2.1410563,4.6983739999999985,0.8782515,-6.098543,-0.22067235,2.7271194,0.13373621,3.0549767000000005,5.210317,-3.3882987,-1.29408,0.46279064,-3.392636,-1.3751718000000002,0.24065556,-1.3623165000000002,-0.6487168000000001,-3.4115987000000003,2.1885943,1.7433609,0.51712954,-0.015978605,-1.1706823,0.45628846,0.80465245,-0.17405774,0.2599926,0.28083938,1.1109601999999998,0.662162,0.9421973,1.2354736000000002,0.5278236999999999,1.9406434,-0.7346661,1.6013539,1.7898536,-1.2852763,0.12686867,-0.30330652,-0.27887523,0.16778834,-0.019257411,0.74585783,-1.3751383,-0.48971134,-0.59599036,0.55708617
BRD-K06712146,COc1cc2c(cc1OC)-c1cc3nc4ccccc4nc3n1C(C)(C)C2,0.73958933,4.7560053,-1.928407,-2.8013225,3.8167548,-2.4856465,0.029491529,-1.0033097,-0.3291633,-4.0608,-0.5247715999999999,0.4297114,-3.0684083,4.8836293,3.7793903,2.5572186,-1.0232112,-0.8042983,0.94337076,3.7143593,1.7906213,4.898404,-2.8546999,0.6881347,2.1421883,4.597882299999998,-1.4159263000000002,1.0904776000000005,-0.3481185,0.80384266,-0.85960555,0.9727,0.54289365,0.31158438,0.82080203,-0.9732868,-0.24298677,-0.18452296,0.46225616,-0.50965846,-0.42214742,-0.38318387,0.19960803,-0.5071147,2.2400723,0.3546741,0.9823141,0.4725275,0.8788075999999999,-0.56387424,-0.5109085999999999,0.83952767,-0.19034682,0.8772774,0.83130145,0.35994798
BRD-K85603128,CC(=O)Oc1cccc(O)c1,0.7984,3.99921,-2.304161,-1.9413528,0.89982325,-0.6653063,0.67058086,-2.2223482000000003,-4.1223730000000005,-0.6852657,-2.4342706,-2.8468287,0.8656851000000001,2.7997146,2.216933,-1.2275745,-2.173671,-0.41943023,1.0519623,-1.3545846,1.8255504,-0.029777814,-1.1507124,2.1105572999999995,1.9818029,-2.4006026,2.2702713,-0.12732662,0.7378137,1.0791438999999998,-0.5189852,2.0450182,-0.7147057,-0.03600762,-0.8750187,0.52606833,2.2472334,0.028352927000000007,-0.70831037,-0.7636082,0.14117914,-1.9808774,-0.35588625,0.14409013,1.1212717,-1.8340018,-0.8100782,0.8224019,0.53929776,0.36650082,0.7606845999999999,0.870616,0.8082151,2.7151694,-0.25850454,0.19118415
BRD-K25650355,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,1.9912964,-0.6046476,-4.3940220000000005,-4.8749375,-1.787752,-5.362402,0.36962688,2.5493808,0.023696356,-5.4861900000000015,-2.744418,0.6268314,3.5470362,-1.97094,6.0928435,4.7956699999999985,0.99617916,-3.3772469,0.5429397,2.6519725,4.1799903,0.7598545999999999,-1.0928924,0.973831,-0.44943076,2.1705368,-3.7520618,0.95188034,-0.10039232,-0.8218470999999999,0.7125515,-1.9387264,-0.12792619,1.6374973,-0.583788,0.19714075,0.30936357,-2.5911787,1.0447242,1.0389745,0.36786807,0.88232774,1.5591656,1.900307,2.9441857,0.29169247,0.36682785,-0.393745,-2.2497911,0.04858144,2.1928055,-0.646425,0.46345526,-0.36134732,-0.34464997,0.56507075
BRD-A97479839,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,-3.9754548,2.4969752,1.2765626,1.0926853,-0.94356847,-3.6017053,-2.2631257,-1.8278773,0.9503374,-1.534407,0.7558724,-3.2203696,-6.5951433,-1.2678816000000002,-0.5709476,3.9538105,-1.9104953,-1.4676392,-0.38543475,2.7889667,-4.1513195,-0.27991658,2.891792,0.97428286,3.2422328,-2.35906,2.446409,2.9446604,0.51761234,-0.5766989,-1.0400425,1.3677921,1.063292,0.57208145,0.35411048,0.119366765,-0.40782258,0.7570434,-0.032467872,-0.36122432,-0.45734715,0.5362404000000001,-0.77211004,0.031472765,0.32398438,-1.0337969,0.09175791,-0.68280494,0.02003178,-0.15284446,0.15594047,0.4577055999999999,1.5722461,-0.7895405,-0.41508228,-0.44227192
BRD-K21450440,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,-0.53544456,-1.3038558999999998,3.8949656,-0.32005873,-1.4922638,2.4758412999999995,1.3633556,-3.305415,-0.6576595999999999,1.8639657,-0.47505862,-0.64539486,2.5536964,0.09314761,3.534336,-0.32113790000000003,2.2753925,-1.8501644,3.9156423,-1.059493,1.1927518999999998,-2.702495,2.114538,-1.7276473,3.3248134,8.2082,-3.5814579,2.0121243000000004,-0.3555317,0.40379328,-0.63733166,0.30214977,0.46242625,-0.33954513,0.30316356,-0.25256637,0.026695058,0.35461570000000003,-0.15447259,-1.3667723,-0.44795763,0.55460644,1.3180795,-0.050252587,2.0844798,-0.4554541,1.3223395,-0.12569968,0.79332894,0.06155634,0.31165004,0.6286970000000001,0.072064295,0.8900658000000001,-0.17660713,0.45202547
BRD-K19227686,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,1.1841276,4.0250587,-1.1950579,1.8597575,2.1118298,1.8095553,2.8491683,-1.2956563,-2.1196854,1.7365433,1.5955663,-2.743502,-1.8454657,4.279513,4.607977,-4.4351635,0.5684998,1.0091535,1.0464742,1.5972846,1.3036892,-0.21906364,2.218401,5.2894764,2.342567,0.29306809999999994,-2.6028066,2.187224,0.56713265,0.37597325,-0.15688741,0.062648624,0.7485901,0.28512943,3.3934011,-0.9986442,-0.20731907,0.92281854,-0.7902844,-0.10599331,0.9210201,1.6950005,-0.3950788,0.62361526,0.6020219,-0.024582818,-1.059143,-0.04402608,-0.06970437,0.6738908,0.7228515,0.9218593,0.1103711,-1.2856483,-0.35753942,-0.62327564
BRD-A62184259,CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,2.1582608,-0.54659265,-0.63054466,-0.8572347,5.6489434,0.11826718,-2.5947812000000003,1.1691163,1.1450354,4.686115,-1.1378899,-2.4699299999999997,1.2776085,2.591144,1.5063957000000001,3.7636589999999996,1.9148606,-1.7589148000000001,-0.46993572,-3.3206949999999997,1.2525655,3.0622325,3.8692625,2.624939,0.17231818,-0.46942878,3.932904,5.037461799999999,-0.12880239999999998,-1.1666968,0.9449619,0.53518677,0.53549916,1.2711985000000001,-2.1074683999999997,0.6676459,-0.12143283,-0.7067346999999999,-0.18577394,0.001228326,-1.1251533,0.14469239,-0.6360558000000001,-0.45681542,1.5070912,-2.1014373,-0.1927293,1.0151609000000001,0.29031187,-0.9285329,-1.2343403999999998,0.96713233,0.862658,-2.1046467,-2.0745678,0.8318906999999999
BRD-K60770992,CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21,3.4484804,3.1249034,3.7057147000000006,0.4937613,1.8423985,-3.94728,-4.5295362,0.37956133,2.8578596000000003,-2.8667705000000003,0.56867886,-2.3600667,-1.8312917,1.0152453,-3.5951378,3.637586,-1.0821335,0.6960718000000001,0.1443632,-0.8177992,-1.359728,1.247552,3.3598359,-5.143008999999998,-1.1496873,1.8406813,-2.0559068,2.98433,0.65828276,-0.17073287,0.7217661999999999,1.0407346,0.88298875,-0.99841034,0.25222653,1.0075876,-1.4123873,1.6541979,-0.10681687,-0.34528255,-0.43931457,1.8472785,0.25452820000000004,-0.28138477,1.4697118,-1.9653637,-0.6853868000000001,-0.15412849,-0.41269118,0.35751605,0.27934390000000003,1.9940107,1.0217516,-0.33017270000000004,-0.18059489,0.7086811
BRD-K45542189,CCN(CC)C(=O)N1CCN(C)CC1,-0.14554209,-0.29650015,-5.3970437,-4.506128,-3.601496,-4.524021599999998,0.04420822,2.1475346,-1.8648362,-4.3382373,-2.7305317,3.480172,-1.0087765,3.959152,-2.4255028,0.2409007,-1.7786783,1.1314031,0.3608958,0.2340982,-1.2534002,-0.9189657,1.6028901000000002,-0.27035034,-2.518469,-1.0810494,1.5062988000000002,1.1976383,0.47437942,0.773155,0.5149574,0.7665684,0.954755,1.6021872,-0.13775048,0.998902,0.20588896,0.6554795999999999,1.0670985,-1.4066703,0.60603976,0.08889844,-0.6016499,0.088832304,1.2736946000000002,-0.22478229,-1.2611358,0.0070351064,-0.77617174,0.1326285,0.27921095,0.6143004,-0.3188105,-1.4703257,0.7755377,-0.07790676
